N,y,q,r,y_digits,q_digits,q_norm,q_bin,y_six_digits,exact,correct_digits,valid_digits
323,11929,36,301,5,2,0.11180124,Q0_25,False,0,1,3
323,4117,12,241,4,2,0.03726708,Q0_25,False,0,1,3
323,101895,315,150,6,3,0.97826087,Q75_100,True,0,1,3
323,10859,33,200,5,2,0.10248447,Q0_25,False,0,1,3
323,75508,233,249,5,3,0.72360248,Q50_75,False,0,1,3
323,16390,50,240,5,2,0.1552795,Q0_25,False,0,1,3
323,59262,183,153,5,3,0.56832298,Q50_75,False,0,1,3
323,15053,46,195,5,2,0.14285714,Q0_25,False,0,1,3
323,58298,180,158,5,3,0.55900621,Q50_75,False,0,1,3
323,61325,189,278,5,3,0.58695652,Q50_75,False,0,1,3
323,35952,111,99,5,3,0.3447205,Q25_50,False,0,1,2
323,33342,103,73,5,3,0.31987578,Q25_50,False,0,0,2
323,71439,221,56,5,3,0.6863354,Q50_75,False,0,0,2
323,81553,252,157,5,3,0.7826087,Q75_100,False,0,1,3
323,86061,266,143,5,3,0.82608696,Q75_100,False,0,1,3
323,27252,84,120,5,2,0.26086957,Q25_50,False,0,1,3
323,87820,271,287,5,3,0.84161491,Q75_100,False,0,0,3
323,37552,116,84,5,3,0.36024845,Q25_50,False,0,0,2
323,67281,208,97,5,3,0.64596273,Q50_75,False,0,0,2
323,77631,240,111,5,3,0.74534161,Q50_75,False,0,2,3
323,82343,254,301,5,3,0.78881988,Q75_100,False,0,0,3
323,6252,19,115,4,2,0.05900621,Q0_25,False,0,2,3
323,10730,33,71,5,2,0.10248447,Q0_25,False,0,0,2
323,90686,280,246,5,3,0.86956522,Q75_100,False,0,1,3
323,1130,3,161,4,1,0.00931677,Q0_25,False,0,1,3
323,72984,225,309,5,3,0.69875776,Q50_75,False,0,2,3
323,1088,3,119,4,1,0.00931677,Q0_25,False,1,3,3
323,43468,134,186,5,3,0.41614907,Q25_50,False,0,1,3
323,5441,16,273,4,2,0.04968944,Q0_25,False,0,1,3
323,88206,273,27,5,3,0.84782609,Q75_100,False,0,0,2
323,28559,88,135,5,2,0.27329193,Q25_50,False,0,1,3
323,58035,179,218,5,3,0.55590062,Q50_75,False,0,2,3
323,36698,113,199,5,3,0.35093168,Q25_50,False,0,2,3
323,99849,309,42,5,3,0.95962733,Q75_100,False,0,0,2
323,81178,251,105,5,3,0.77950311,Q75_100,False,0,1,3
323,55090,170,180,5,3,0.52795031,Q50_75,False,0,1,3
323,21945,67,304,5,2,0.20807453,Q0_25,False,0,0,3
323,63620,196,312,5,3,0.60869565,Q50_75,False,0,2,3
323,65416,202,170,5,3,0.62732919,Q50_75,False,0,1,3
323,5580,17,89,4,2,0.05279503,Q0_25,False,0,1,2
323,48836,151,63,5,3,0.4689441,Q25_50,False,0,0,2
323,100938,312,162,6,3,0.9689441,Q75_100,True,0,1,3
323,36219,112,43,5,3,0.34782609,Q25_50,False,0,0,2
323,33358,103,89,5,3,0.31987578,Q25_50,False,0,1,2
323,78909,244,97,5,3,0.75776398,Q75_100,False,0,0,2
323,62303,192,287,5,3,0.59627329,Q50_75,False,0,1,3
323,102395,317,4,6,3,0.98447205,Q75_100,True,0,0,1
323,68080,210,250,5,3,0.65217391,Q50_75,False,0,1,3
323,104315,322,309,6,3,1.0,Q75_100,True,0,1,3
323,63184,195,199,5,3,0.60559006,Q50_75,False,0,1,3
323,57246,177,75,5,3,0.54968944,Q50_75,False,0,0,2
323,57567,178,73,5,3,0.55279503,Q50_75,False,0,0,2
323,102195,316,127,6,3,0.98136646,Q75_100,True,0,1,3
323,26746,82,260,5,2,0.25465839,Q25_50,False,0,1,3
323,28210,87,109,5,2,0.27018634,Q25_50,False,0,2,3
323,70113,217,22,5,3,0.67391304,Q50_75,False,0,0,2
323,31361,97,30,5,2,0.30124224,Q25_50,False,0,0,2
323,69192,214,70,5,3,0.66459627,Q50_75,False,0,0,2
323,51199,158,165,5,3,0.49068323,Q25_50,False,0,1,3
323,15418,47,237,5,2,0.14596273,Q0_25,False,0,1,3
323,63817,197,186,5,3,0.61180124,Q50_75,False,0,1,3
323,65499,202,253,5,3,0.62732919,Q50_75,False,0,1,3
323,12474,38,200,5,2,0.11801242,Q0_25,False,0,0,3
323,74939,232,3,5,3,0.72049689,Q50_75,False,0,0,1
323,41951,129,284,5,3,0.40062112,Q25_50,False,0,1,3
323,63730,197,99,5,3,0.61180124,Q50_75,False,0,1,2
323,104305,322,299,6,3,1.0,Q75_100,True,0,2,3
323,82320,254,278,5,3,0.78881988,Q75_100,False,0,1,3
323,19313,59,256,5,2,0.18322981,Q0_25,False,0,1,3
323,12823,39,226,5,2,0.12111801,Q0_25,False,0,1,3
323,42443,131,130,5,3,0.4068323,Q25_50,False,0,1,3
323,33083,102,137,5,3,0.31677019,Q25_50,False,0,1,3
323,94654,293,15,5,3,0.90993789,Q75_100,False,0,1,2
323,1257,3,288,4,1,0.00931677,Q0_25,False,0,1,3
323,18752,58,18,5,2,0.18012422,Q0_25,False,0,1,2
323,73320,226,322,5,3,0.70186335,Q50_75,False,0,1,3
323,12290,38,16,5,2,0.11801242,Q0_25,False,0,1,2
323,1022,3,53,4,1,0.00931677,Q0_25,False,0,1,2
323,81629,252,233,5,3,0.7826087,Q75_100,False,0,1,3
323,82079,254,37,5,3,0.78881988,Q75_100,False,0,0,2
323,42462,131,149,5,3,0.4068323,Q25_50,False,0,1,3
323,13911,43,22,5,2,0.13354037,Q0_25,False,0,0,2
323,33287,103,18,5,3,0.31987578,Q25_50,False,0,1,2
323,20526,63,177,5,2,0.19565217,Q0_25,False,0,1,3
323,53490,165,195,5,3,0.51242236,Q50_75,False,0,1,3
323,37066,114,244,5,3,0.35403727,Q25_50,False,0,1,3
323,62105,192,89,5,3,0.59627329,Q50_75,False,0,1,2
323,52873,163,224,5,3,0.50621118,Q50_75,False,0,1,3
323,101198,313,99,6,3,0.97204969,Q75_100,True,0,0,2
323,79439,245,304,5,3,0.76086957,Q75_100,False,0,1,3
323,26483,81,320,5,2,0.2515528,Q25_50,False,0,1,3
323,22305,69,18,5,2,0.21428571,Q0_25,False,0,1,2
323,42313,131,0,5,3,0.4068323,Q25_50,False,0,0,1
323,102136,316,68,6,3,0.98136646,Q75_100,True,0,0,2
323,101353,313,254,6,3,0.97204969,Q75_100,True,0,1,3
323,36531,113,32,5,3,0.35093168,Q25_50,False,0,0,2
323,52142,161,139,5,3,0.5,Q50_75,False,0,2,3
323,20141,62,115,5,2,0.19254658,Q0_25,False,0,2,3
323,44522,137,271,5,3,0.42546584,Q25_50,False,0,2,3
323,71718,222,12,5,3,0.68944099,Q50_75,False,0,1,2
323,50339,155,274,5,3,0.48136646,Q25_50,False,0,1,3
323,48342,149,215,5,3,0.46273292,Q25_50,False,0,2,3
323,243,0,243,3,1,0.0,Q0_25,False,0,1,3
323,103117,319,80,6,3,0.99068323,Q75_100,True,0,0,2
323,96298,298,44,5,3,0.92546584,Q75_100,False,0,0,2
323,92191,285,136,5,3,0.88509317,Q75_100,False,0,1,3
323,24610,76,62,5,2,0.23602484,Q0_25,False,0,0,2
323,15781,48,277,5,2,0.14906832,Q0_25,False,0,1,3
323,27561,85,106,5,2,0.26397516,Q25_50,False,0,1,3
323,85684,265,89,5,3,0.82298137,Q75_100,False,0,1,2
323,28556,88,132,5,2,0.27329193,Q25_50,False,0,1,3
323,101195,313,96,6,3,0.97204969,Q75_100,True,0,0,2
323,95668,296,60,5,3,0.91925466,Q75_100,False,0,0,2
323,35183,108,299,5,3,0.33540373,Q25_50,False,0,2,3
323,336,1,13,3,1,0.00310559,Q0_25,False,0,0,2
323,96158,297,227,5,3,0.92236025,Q75_100,False,0,1,3
323,34175,105,260,5,3,0.32608696,Q25_50,False,0,1,3
323,17642,54,200,5,2,0.16770186,Q0_25,False,0,0,3
323,79566,246,108,5,3,0.76397516,Q75_100,False,0,1,3
323,89110,275,285,5,3,0.85403727,Q75_100,False,0,1,3
323,15375,47,194,5,2,0.14596273,Q0_25,False,0,1,3
323,28699,88,275,5,2,0.27329193,Q25_50,False,0,1,3
323,93193,288,169,5,3,0.89440994,Q75_100,False,0,2,3
323,94075,291,82,5,3,0.90372671,Q75_100,False,0,0,2
323,21724,67,83,5,2,0.20807453,Q0_25,False,0,0,2
323,32502,100,202,5,3,0.31055901,Q25_50,False,0,0,3
323,60409,187,8,5,3,0.58074534,Q50_75,False,0,0,1
323,88666,274,164,5,3,0.85093168,Q75_100,False,0,1,3
323,82155,254,113,5,3,0.78881988,Q75_100,False,0,2,3
323,70703,218,289,5,3,0.67701863,Q50_75,False,0,1,3
323,74792,231,179,5,3,0.7173913,Q50_75,False,0,1,3
323,24359,75,134,5,2,0.23291925,Q0_25,False,0,1,3
323,35272,109,65,5,3,0.33850932,Q25_50,False,0,0,2
323,47500,147,19,5,3,0.45652174,Q25_50,False,0,1,2
323,92144,285,89,5,3,0.88509317,Q75_100,False,0,0,2
323,3007,9,100,4,1,0.02795031,Q0_25,False,0,2,3
323,58593,181,130,5,3,0.5621118,Q50_75,False,0,1,3
323,94960,293,321,5,3,0.90993789,Q75_100,False,0,1,3
323,96319,298,65,5,3,0.92546584,Q75_100,False,0,0,2
323,7248,22,142,4,2,0.06832298,Q0_25,False,0,2,3
323,96774,299,197,5,3,0.92857143,Q75_100,False,0,0,3
323,56838,175,313,5,3,0.54347826,Q50_75,False,0,2,3
323,8868,27,147,4,2,0.08385093,Q0_25,False,0,1,3
323,15322,47,141,5,2,0.14596273,Q0_25,False,0,1,3
323,14175,43,286,5,2,0.13354037,Q0_25,False,0,1,3
323,18062,55,297,5,2,0.17080745,Q0_25,False,0,1,3
323,34268,106,30,5,3,0.32919255,Q25_50,False,0,0,2
323,59840,185,85,5,3,0.57453416,Q50_75,False,0,0,2
323,25771,79,254,5,2,0.24534161,Q0_25,False,0,1,3
323,55905,173,26,5,3,0.53726708,Q50_75,False,0,0,2
323,79286,245,151,5,3,0.76086957,Q75_100,False,0,1,3
323,27695,85,240,5,2,0.26397516,Q25_50,False,0,1,3
323,17160,53,41,5,2,0.16459627,Q0_25,False,0,1,2
323,94589,292,273,5,3,0.9068323,Q75_100,False,0,1,3
323,61865,191,172,5,3,0.5931677,Q50_75,False,0,1,3
323,77617,240,97,5,3,0.74534161,Q50_75,False,0,0,2
323,39714,122,308,5,3,0.37888199,Q25_50,False,0,1,3
323,75435,233,176,5,3,0.72360248,Q50_75,False,0,1,3
323,14098,43,209,5,2,0.13354037,Q0_25,False,0,0,3
323,71313,220,253,5,3,0.68322981,Q50_75,False,0,1,3
323,96009,297,78,5,3,0.92236025,Q75_100,False,0,0,2
323,7141,22,35,4,2,0.06832298,Q0_25,False,0,1,2
323,43251,133,292,5,3,0.41304348,Q25_50,False,0,1,3
323,85605,265,10,5,3,0.82298137,Q75_100,False,0,1,2
323,83560,258,226,5,3,0.80124224,Q75_100,False,0,1,3
323,13196,40,276,5,2,0.1242236,Q0_25,False,0,1,3
323,18627,57,216,5,2,0.17701863,Q0_25,False,0,2,3
323,101142,313,43,6,3,0.97204969,Q75_100,True,0,0,2
323,36149,111,296,5,3,0.3447205,Q25_50,False,0,0,3
323,27643,85,188,5,2,0.26397516,Q25_50,False,0,1,3
323,102110,316,42,6,3,0.98136646,Q75_100,True,0,0,2
323,10604,32,268,5,2,0.09937888,Q0_25,False,0,1,3
323,27512,85,57,5,2,0.26397516,Q25_50,False,0,0,2
323,92543,286,165,5,3,0.88819876,Q75_100,False,0,1,3
323,33979,105,64,5,3,0.32608696,Q25_50,False,0,0,2
323,25728,79,211,5,2,0.24534161,Q0_25,False,0,2,3
323,71685,221,302,5,3,0.6863354,Q50_75,False,0,0,3
323,27889,86,111,5,2,0.26708075,Q25_50,False,0,2,3
323,1982,6,44,4,1,0.01863354,Q0_25,False,0,0,2
323,97624,302,78,5,3,0.9378882,Q75_100,False,0,0,2
323,10006,30,316,5,2,0.0931677,Q0_25,False,0,2,3
323,59447,184,15,5,3,0.57142857,Q50_75,False,0,1,2
323,29207,90,137,5,2,0.27950311,Q25_50,False,0,1,3
323,81395,251,322,5,3,0.77950311,Q75_100,False,0,1,3
323,98389,304,197,5,3,0.94409938,Q75_100,False,0,1,3
323,88583,274,81,5,3,0.85093168,Q75_100,False,0,0,2
323,80193,248,89,5,3,0.77018634,Q75_100,False,0,0,2
323,14802,45,267,5,2,0.13975155,Q0_25,False,0,1,3
323,5266,16,98,4,2,0.04968944,Q0_25,False,0,1,2
323,95349,295,64,5,3,0.91614907,Q75_100,False,0,0,2
323,96480,298,226,5,3,0.92546584,Q75_100,False,0,1,3
323,26431,81,268,5,2,0.2515528,Q25_50,False,0,1,3
323,101071,312,295,6,3,0.9689441,Q75_100,True,0,2,3
323,43453,134,171,5,3,0.41614907,Q25_50,False,0,2,3
323,99700,308,216,5,3,0.95652174,Q75_100,False,0,2,3
323,11325,35,20,5,2,0.10869565,Q0_25,False,0,0,2
323,61372,190,2,5,3,0.59006211,Q50_75,False,0,0,1
323,66504,205,289,5,3,0.63664596,Q50_75,False,0,1,3
323,87394,270,184,5,3,0.83850932,Q75_100,False,0,2,3
323,54199,167,258,5,3,0.51863354,Q50_75,False,0,1,3
323,27223,84,91,5,2,0.26086957,Q25_50,False,0,0,2
323,29437,91,44,5,2,0.2826087,Q25_50,False,0,0,2
323,27629,85,174,5,2,0.26397516,Q25_50,False,0,1,3
323,13853,42,287,5,2,0.13043478,Q0_25,False,0,1,3
323,3728,11,175,4,2,0.03416149,Q0_25,False,0,1,3
323,101955,315,210,6,3,0.97826087,Q75_100,True,0,2,3
323,32455,100,155,5,3,0.31055901,Q25_50,False,0,1,3
323,83906,259,249,5,3,0.80434783,Q75_100,False,0,2,3
323,75828,234,246,5,3,0.72670807,Q50_75,False,0,1,3
323,100929,312,153,6,3,0.9689441,Q75_100,True,0,1,3
323,41619,128,275,5,3,0.39751553,Q25_50,False,0,1,3
323,28094,86,316,5,2,0.26708075,Q25_50,False,0,2,3
323,66437,205,222,5,3,0.63664596,Q50_75,False,0,1,3
323,67194,208,10,5,3,0.64596273,Q50_75,False,0,1,2
323,1443,4,151,4,1,0.01242236,Q0_25,False,0,1,3
323,89398,276,250,5,3,0.85714286,Q75_100,False,0,1,3
323,10206,31,193,5,2,0.09627329,Q0_25,False,0,0,3
323,84056,260,76,5,3,0.80745342,Q75_100,False,0,0,2
323,68780,212,304,5,3,0.65838509,Q50_75,False,0,1,3
323,64717,200,117,5,3,0.62111801,Q50_75,False,0,2,3
323,98685,305,170,5,3,0.94720497,Q75_100,False,0,1,3
323,94180,291,187,5,3,0.90372671,Q75_100,False,0,1,3
323,81544,252,148,5,3,0.7826087,Q75_100,False,0,1,3
323,49999,154,257,5,3,0.47826087,Q25_50,False,0,1,3
323,74947,232,11,5,3,0.72049689,Q50_75,False,0,1,2
323,64575,199,298,5,3,0.61801242,Q50_75,False,0,0,3
323,101423,314,1,6,3,0.97515528,Q75_100,True,0,0,1
323,95785,296,177,5,3,0.91925466,Q75_100,False,0,1,3
323,74571,230,281,5,3,0.71428571,Q50_75,False,0,1,3
323,38281,118,167,5,3,0.36645963,Q25_50,False,0,1,3
323,79137,245,2,5,3,0.76086957,Q75_100,False,0,0,1
323,18851,58,117,5,2,0.18012422,Q0_25,False,0,2,3
323,100925,312,149,6,3,0.9689441,Q75_100,True,0,1,3
323,41974,129,307,5,3,0.40062112,Q25_50,False,0,1,3
323,42777,132,141,5,3,0.40993789,Q25_50,False,0,1,3
323,27893,86,115,5,2,0.26708075,Q25_50,False,0,2,3
323,23328,72,72,5,2,0.22360248,Q0_25,False,0,0,2
323,69706,215,261,5,3,0.66770186,Q50_75,False,0,1,3
323,59072,182,286,5,3,0.56521739,Q50_75,False,0,1,3
323,9631,29,264,4,2,0.09006211,Q0_25,False,0,2,3
323,27120,83,311,5,2,0.25776398,Q25_50,False,0,2,3
323,9897,30,207,4,2,0.0931677,Q0_25,False,0,1,3
323,39301,121,218,5,3,0.3757764,Q25_50,False,0,2,3
323,76886,238,12,5,3,0.73913043,Q50_75,False,0,1,2
323,23973,74,71,5,2,0.22981366,Q0_25,False,0,0,2
323,80979,250,229,5,3,0.77639752,Q75_100,False,0,2,3
323,59964,185,209,5,3,0.57453416,Q50_75,False,0,1,3
323,13154,40,234,5,2,0.1242236,Q0_25,False,0,1,3
323,10302,31,289,5,2,0.09627329,Q0_25,False,0,2,3
323,67663,209,156,5,3,0.64906832,Q50_75,False,0,1,3
323,55279,171,46,5,3,0.5310559,Q50_75,False,0,0,2
323,71949,222,243,5,3,0.68944099,Q50_75,False,0,1,3
323,27044,83,235,5,2,0.25776398,Q25_50,False,0,1,3
323,50757,157,46,5,3,0.48757764,Q25_50,False,0,0,2
323,9227,28,183,4,2,0.08695652,Q0_25,False,1,3,3
323,2750,8,166,4,1,0.02484472,Q0_25,False,0,1,3
323,9184,28,140,4,2,0.08695652,Q0_25,False,0,2,3
323,26692,82,206,5,2,0.25465839,Q25_50,False,0,0,3
323,8590,26,192,4,2,0.08074534,Q0_25,False,0,2,3
323,87852,271,319,5,3,0.84161491,Q75_100,False,1,3,3
323,48353,149,226,5,3,0.46273292,Q25_50,False,0,1,3
323,25822,79,305,5,2,0.24534161,Q0_25,False,0,1,3
323,19189,59,132,5,2,0.18322981,Q0_25,False,0,1,3
323,4030,12,154,4,2,0.03726708,Q0_25,False,0,1,3
323,78943,244,131,5,3,0.75776398,Q75_100,False,0,1,3
323,42182,130,192,5,3,0.40372671,Q25_50,False,0,1,3
323,44596,138,22,5,3,0.42857143,Q25_50,False,0,0,2
323,38488,119,51,5,3,0.36956522,Q25_50,False,0,0,2
323,99133,306,295,5,3,0.95031056,Q75_100,False,0,0,3
323,64656,200,56,5,3,0.62111801,Q50_75,False,0,0,2
323,73472,227,151,5,3,0.70496894,Q50_75,False,0,1,3
323,9334,28,290,4,2,0.08695652,Q0_25,False,0,2,3
323,78827,244,15,5,3,0.75776398,Q75_100,False,0,1,2
323,45850,141,307,5,3,0.4378882,Q25_50,False,0,1,3
323,18361,56,273,5,2,0.17391304,Q0_25,False,0,1,3
323,24978,77,107,5,2,0.23913043,Q0_25,False,0,1,3
323,87102,269,215,5,3,0.83540373,Q75_100,False,0,2,3
323,66570,206,32,5,3,0.63975155,Q50_75,False,0,0,2
323,35040,108,156,5,3,0.33540373,Q25_50,False,0,1,3
323,35003,108,119,5,3,0.33540373,Q25_50,False,1,3,3
323,45251,140,31,5,3,0.43478261,Q25_50,False,0,1,2
323,2478,7,217,4,1,0.02173913,Q0_25,False,0,2,3
323,97439,301,216,5,3,0.93478261,Q75_100,False,0,2,3
323,83863,259,206,5,3,0.80434783,Q75_100,False,0,1,3
323,42300,130,310,5,3,0.40372671,Q25_50,False,0,1,3
323,57382,177,211,5,3,0.54968944,Q50_75,False,0,2,3
323,35452,109,245,5,3,0.33850932,Q25_50,False,0,1,3
323,4045,12,169,4,2,0.03726708,Q0_25,False,0,2,3
323,33021,102,75,5,3,0.31677019,Q25_50,False,0,0,2
323,74088,229,121,5,3,0.71118012,Q50_75,False,0,1,3
323,70119,217,28,5,3,0.67391304,Q50_75,False,0,0,2
323,7059,21,276,4,2,0.06521739,Q0_25,False,0,1,3
323,53773,166,155,5,3,0.51552795,Q50_75,False,0,1,3
323,16207,50,57,5,2,0.1552795,Q0_25,False,0,0,2
323,22777,70,167,5,2,0.2173913,Q0_25,False,0,1,3
323,63077,195,92,5,3,0.60559006,Q50_75,False,0,0,2
323,39510,122,104,5,3,0.37888199,Q25_50,False,0,1,3
323,85581,264,309,5,3,0.81987578,Q75_100,False,0,2,3
323,6701,20,241,4,2,0.0621118,Q0_25,False,1,3,3
323,73778,228,134,5,3,0.70807453,Q50_75,False,0,1,3
323,30783,95,98,5,2,0.29503106,Q25_50,False,0,0,2
323,12691,39,94,5,2,0.12111801,Q0_25,False,0,1,2
323,84595,261,292,5,3,0.81055901,Q75_100,False,0,0,3
323,55662,172,106,5,3,0.53416149,Q50_75,False,0,1,3
323,19435,60,55,5,2,0.1863354,Q0_25,False,0,0,2
323,16225,50,75,5,2,0.1552795,Q0_25,False,0,0,2
323,33943,105,28,5,3,0.32608696,Q25_50,False,0,0,2
323,92330,285,275,5,3,0.88509317,Q75_100,False,0,1,3
323,65982,204,90,5,3,0.63354037,Q50_75,False,0,0,2
323,158,0,158,3,1,0.0,Q0_25,False,0,1,3
323,33657,104,65,5,3,0.32298137,Q25_50,False,0,0,2
323,79135,245,0,5,3,0.76086957,Q75_100,False,0,0,1
323,24337,75,112,5,2,0.23291925,Q0_25,False,0,2,3
323,35412,109,205,5,3,0.33850932,Q25_50,False,0,1,3
323,64678,200,78,5,3,0.62111801,Q50_75,False,0,0,2
323,51707,160,27,5,3,0.49689441,Q25_50,False,0,0,2
323,28839,89,92,5,2,0.27639752,Q25_50,False,0,0,2
323,92332,285,277,5,3,0.88509317,Q75_100,False,0,1,3
323,19275,59,218,5,2,0.18322981,Q0_25,False,0,2,3
323,95302,295,17,5,3,0.91614907,Q75_100,False,0,1,2
323,46335,143,146,5,3,0.44409938,Q25_50,False,0,1,3
323,42428,131,115,5,3,0.4068323,Q25_50,False,0,2,3
323,12447,38,173,5,2,0.11801242,Q0_25,False,0,1,3
323,12819,39,222,5,2,0.12111801,Q0_25,False,0,1,3
323,43402,134,120,5,3,0.41614907,Q25_50,False,0,1,3
323,23306,72,50,5,2,0.22360248,Q0_25,False,0,0,2
323,13907,43,18,5,2,0.13354037,Q0_25,False,0,1,2
323,5021,15,176,4,2,0.04658385,Q0_25,False,0,1,3
323,29070,90,0,5,2,0.27950311,Q25_50,False,0,0,1
323,55220,170,310,5,3,0.52795031,Q50_75,False,0,2,3
323,32860,101,237,5,3,0.3136646,Q25_50,False,0,1,3
323,232,0,232,3,1,0.0,Q0_25,False,0,1,3
323,14411,44,199,5,2,0.13664596,Q0_25,False,0,2,3
323,33633,104,41,5,3,0.32298137,Q25_50,False,0,0,2
323,87027,269,140,5,3,0.83540373,Q75_100,False,0,1,3
323,24310,75,85,5,2,0.23291925,Q0_25,False,0,0,2
323,56499,174,297,5,3,0.54037267,Q50_75,False,0,0,3
323,48804,151,31,5,3,0.4689441,Q25_50,False,0,1,2
323,22890,70,280,5,2,0.2173913,Q0_25,False,0,1,3
323,59341,183,232,5,3,0.56832298,Q50_75,False,0,1,3
323,84925,262,299,5,3,0.8136646,Q75_100,False,0,0,3
323,20648,63,299,5,2,0.19565217,Q0_25,False,0,2,3
323,50557,156,169,5,3,0.48447205,Q25_50,False,0,2,3
323,17368,53,249,5,2,0.16459627,Q0_25,False,0,1,3
323,62562,193,223,5,3,0.59937888,Q50_75,False,0,1,3
323,98913,306,75,5,3,0.95031056,Q75_100,False,0,0,2
323,45817,141,274,5,3,0.4378882,Q25_50,False,0,1,3
323,11380,35,75,5,2,0.10869565,Q0_25,False,0,0,2
323,54363,168,99,5,3,0.52173913,Q50_75,False,0,1,2
323,76318,236,90,5,3,0.73291925,Q50_75,False,0,0,2
323,23187,71,254,5,2,0.22049689,Q0_25,False,0,1,3
323,24596,76,48,5,2,0.23602484,Q0_25,False,0,0,2
323,21825,67,184,5,2,0.20807453,Q0_25,False,0,1,3
323,44072,136,144,5,3,0.42236025,Q25_50,False,0,1,3
323,36172,111,319,5,3,0.3447205,Q25_50,False,1,3,3
323,20985,64,313,5,2,0.19875776,Q0_25,False,0,2,3
323,9693,30,3,4,2,0.0931677,Q0_25,False,1,1,1
323,76460,236,232,5,3,0.73291925,Q50_75,False,0,1,3
323,1582,4,290,4,1,0.01242236,Q0_25,False,0,2,3
323,35465,109,258,5,3,0.33850932,Q25_50,False,0,1,3
323,99469,307,308,5,3,0.95341615,Q75_100,False,0,1,3
323,31712,98,58,5,2,0.30434783,Q25_50,False,0,0,2
323,33402,103,133,5,3,0.31987578,Q25_50,False,0,1,3
323,78692,243,203,5,3,0.75465839,Q75_100,False,0,0,3
323,20795,64,123,5,2,0.19875776,Q0_25,False,0,1,3
323,53745,166,127,5,3,0.51552795,Q50_75,False,0,1,3
323,12949,40,29,5,2,0.1242236,Q0_25,False,0,1,2
323,70628,218,214,5,3,0.67701863,Q50_75,False,0,2,3
323,80997,250,247,5,3,0.77639752,Q75_100,False,0,1,3
323,429,1,106,3,1,0.00310559,Q0_25,False,0,1,3
323,59440,184,8,5,3,0.57142857,Q50_75,False,0,0,1
323,89693,277,222,5,3,0.86024845,Q75_100,False,0,1,3
323,8823,27,102,4,2,0.08385093,Q0_25,False,0,1,3
323,36242,112,66,5,3,0.34782609,Q25_50,False,0,0,2
323,31324,96,316,5,2,0.29813665,Q25_50,False,0,2,3
323,93462,289,115,5,3,0.89751553,Q75_100,False,0,2,3
323,23545,72,289,5,2,0.22360248,Q0_25,False,0,2,3
323,47988,148,184,5,3,0.45962733,Q25_50,False,0,1,3
323,3181,9,274,4,1,0.02795031,Q0_25,False,0,2,3
323,56221,174,19,5,3,0.54037267,Q50_75,False,1,2,2
323,47522,147,41,5,3,0.45652174,Q25_50,False,0,1,2
323,60270,186,192,5,3,0.57763975,Q50_75,False,0,1,3
323,36386,112,210,5,3,0.34782609,Q25_50,False,0,1,3
323,23219,71,286,5,2,0.22049689,Q0_25,False,0,1,3
323,28505,88,81,5,2,0.27329193,Q25_50,False,0,0,2
323,28067,86,289,5,2,0.26708075,Q25_50,False,0,2,3
323,85268,263,319,5,3,0.81677019,Q75_100,False,0,2,3
323,56049,173,170,5,3,0.53726708,Q50_75,False,0,1,3
323,37144,114,322,5,3,0.35403727,Q25_50,False,0,1,3
323,102176,316,108,6,3,0.98136646,Q75_100,True,0,1,3
323,11013,34,31,5,2,0.10559006,Q0_25,False,0,1,2
323,62197,192,181,5,3,0.59627329,Q50_75,False,0,2,3
323,65699,203,130,5,3,0.63043478,Q50_75,False,0,1,3
323,70443,218,29,5,3,0.67701863,Q50_75,False,0,1,2
323,81201,251,128,5,3,0.77950311,Q75_100,False,0,1,3
323,23288,72,32,5,2,0.22360248,Q0_25,False,0,0,2
323,101881,315,136,6,3,0.97826087,Q75_100,True,0,1,3
323,45253,140,33,5,3,0.43478261,Q25_50,False,0,0,2
323,37581,116,113,5,3,0.36024845,Q25_50,False,0,2,3
323,55717,172,161,5,3,0.53416149,Q50_75,False,0,1,3
323,89860,278,66,5,3,0.86335404,Q75_100,False,0,0,2
323,68569,212,93,5,3,0.65838509,Q50_75,False,0,0,2
323,94958,293,319,5,3,0.90993789,Q75_100,False,1,3,3
323,83398,258,64,5,3,0.80124224,Q75_100,False,0,1,2
323,20997,65,2,5,2,0.20186335,Q0_25,False,0,0,1
323,40302,124,250,5,3,0.38509317,Q25_50,False,0,1,3
323,90059,278,265,5,3,0.86335404,Q75_100,False,0,1,3
323,24776,76,228,5,2,0.23602484,Q0_25,False,0,1,3
323,92911,287,210,5,3,0.89130435,Q75_100,False,0,2,3
323,77991,241,148,5,3,0.7484472,Q50_75,False,0,1,3
323,88059,272,203,5,3,0.8447205,Q75_100,False,0,1,3
323,21940,67,299,5,2,0.20807453,Q0_25,False,0,2,3
323,27676,85,221,5,2,0.26397516,Q25_50,False,0,1,3
323,65132,201,209,5,3,0.6242236,Q50_75,False,0,2,3
323,29971,92,255,5,2,0.28571429,Q25_50,False,0,1,3
323,30660,94,298,5,2,0.29192547,Q25_50,False,0,1,3
323,87878,272,22,5,3,0.8447205,Q75_100,False,0,0,2
323,63452,196,144,5,3,0.60869565,Q50_75,False,0,1,3
323,21524,66,206,5,2,0.20496894,Q0_25,False,0,1,3
323,15190,47,9,5,2,0.14596273,Q0_25,False,0,0,1
323,67100,207,239,5,3,0.64285714,Q50_75,False,0,2,3
323,85177,263,228,5,3,0.81677019,Q75_100,False,0,1,3
323,3516,10,286,4,2,0.0310559,Q0_25,False,0,1,3
