seed,x,digits,carry_bin,lsd_position,correct,n_terms,raw_coeff,carry_in,carry_out,total_pre_mod,edge_distance,target_digit
2,1894,4,high,7,1,0,0,0,0,0,0,0
2,1894,4,high,6,1,1,1,2,0,3,1,3
2,1894,4,high,5,0,2,16,9,2,25,2,5
2,1894,4,high,4,0,3,82,16,9,98,3,8
2,1894,4,high,3,0,4,152,15,16,167,3,7
2,1894,4,high,2,0,3,145,7,15,152,2,2
2,1894,4,high,1,1,2,72,1,7,73,1,3
2,1894,4,high,0,1,1,16,0,1,16,0,6
2,1546,4,high,7,1,0,0,0,0,0,0,0
2,1546,4,high,6,1,1,1,1,0,2,1,2
2,1546,4,high,5,1,2,10,3,1,13,2,3
2,1546,4,high,4,0,3,33,6,3,39,3,9
2,1546,4,high,3,0,4,52,8,6,60,3,0
2,1546,4,high,2,0,3,76,5,8,81,2,1
2,1546,4,high,1,1,2,48,3,5,51,1,1
2,1546,4,high,0,1,1,36,0,3,36,0,6
2,3035,4,high,7,1,0,0,0,0,0,0,0
2,3035,4,high,6,1,1,9,0,0,9,1,9
2,3035,4,high,5,1,2,0,2,0,2,2,2
2,3035,4,high,4,0,3,18,3,2,21,3,1
2,3035,4,high,3,0,4,30,1,3,31,3,1
2,3035,4,high,2,1,3,9,3,1,12,2,2
2,3035,4,high,1,1,2,30,2,3,32,1,2
2,3035,4,high,0,1,1,25,0,2,25,0,5
2,1962,4,high,7,1,0,0,0,0,0,0,0
2,1962,4,high,6,1,1,1,2,0,3,1,3
2,1962,4,high,5,1,2,18,10,2,28,2,8
2,1962,4,high,4,0,3,93,11,10,104,3,4
2,1962,4,high,3,0,4,112,7,11,119,3,9
2,1962,4,high,2,0,3,72,2,7,74,2,4
2,1962,4,high,1,1,2,24,0,2,24,1,4
2,1962,4,high,0,1,1,4,0,0,4,0,4
2,2743,4,high,7,1,0,0,0,0,0,0,0
2,2743,4,high,6,1,1,4,3,0,7,1,7
2,2743,4,high,5,0,2,28,7,3,35,2,5
2,2743,4,high,4,0,3,65,7,7,72,3,2
2,2743,4,high,3,0,4,68,6,7,74,3,4
2,2743,4,high,2,1,3,58,2,6,60,2,0
2,2743,4,high,1,1,2,24,0,2,24,1,4
2,2743,4,high,0,1,1,9,0,0,9,0,9
2,2395,4,high,7,1,0,0,0,0,0,0,0
2,2395,4,high,6,1,1,4,1,0,5,1,5
2,2395,4,high,5,0,2,12,5,1,17,2,7
2,2395,4,high,4,0,3,45,8,5,53,3,3
2,2395,4,high,3,0,4,74,12,8,86,3,6
2,2395,4,high,2,0,3,111,9,12,120,2,0
2,2395,4,high,1,1,2,90,2,9,92,1,2
2,2395,4,high,0,1,1,25,0,2,25,0,5
2,2839,4,high,7,1,0,0,0,0,0,0,0
2,2839,4,high,6,1,1,4,4,0,8,1,8
2,2839,4,high,5,0,2,32,8,4,40,2,0
2,2839,4,high,4,0,3,76,9,8,85,3,5
2,2839,4,high,3,0,4,84,15,9,99,3,9
2,2839,4,high,2,0,3,153,6,15,159,2,9
2,2839,4,high,1,1,2,54,8,6,62,1,2
2,2839,4,high,0,1,1,81,0,8,81,0,1
2,1316,4,high,7,1,0,0,0,0,0,0,0
2,1316,4,high,6,1,1,1,0,0,1,1,1
2,1316,4,high,5,1,2,6,1,0,7,2,7
2,1316,4,high,4,0,3,11,2,1,13,3,3
2,1316,4,high,3,0,4,18,3,2,21,3,1
2,1316,4,high,2,0,3,37,1,3,38,2,8
2,1316,4,high,1,1,2,12,3,1,15,1,5
2,1316,4,high,0,1,1,36,0,3,36,0,6
2,1542,4,high,7,1,0,0,0,0,0,0,0
2,1542,4,high,6,1,1,1,1,0,2,1,2
2,1542,4,high,5,1,2,10,3,1,13,2,3
2,1542,4,high,4,1,3,33,4,3,37,3,7
2,1542,4,high,3,0,4,44,3,4,47,3,7
2,1542,4,high,2,0,3,36,1,3,37,2,7
2,1542,4,high,1,1,2,16,0,1,16,1,6
2,1542,4,high,0,1,1,4,0,0,4,0,4
2,1772,4,high,7,1,0,0,0,0,0,0,0
2,1772,4,high,6,1,1,1,2,0,3,1,3
2,1772,4,high,5,0,2,14,7,2,21,2,1
2,1772,4,high,4,0,3,63,10,7,73,3,3
2,1772,4,high,3,0,4,102,7,10,109,3,9
2,1772,4,high,2,0,3,77,2,7,79,2,9
2,1772,4,high,1,1,2,28,0,2,28,1,8
2,1772,4,high,0,1,1,4,0,0,4,0,4
2,2851,4,high,7,1,0,0,0,0,0,0,0
2,2851,4,high,6,1,1,4,4,0,8,1,8
2,2851,4,high,5,0,2,32,9,4,41,2,1
2,2851,4,high,4,0,3,84,8,9,92,3,2
2,2851,4,high,3,0,4,84,4,8,88,3,8
2,2851,4,high,2,0,3,41,1,4,42,2,2
2,2851,4,high,1,1,2,10,0,1,10,1,0
2,2851,4,high,0,1,1,1,0,0,1,0,1
2,1660,4,high,7,1,0,0,0,0,0,0,0
2,1660,4,high,6,1,1,1,1,0,2,1,2
2,1660,4,high,5,1,2,12,5,1,17,2,7
2,1660,4,high,4,0,3,48,7,5,55,3,5
2,1660,4,high,3,0,4,72,3,7,75,3,5
2,1660,4,high,2,1,3,36,0,3,36,2,6
2,1660,4,high,1,1,2,0,0,0,0,1,0
2,1660,4,high,0,1,1,0,0,0,0,0,0
2,1673,4,high,7,1,0,0,0,0,0,0,0
2,1673,4,high,6,1,1,1,1,0,2,1,2
2,1673,4,high,5,0,2,12,5,1,17,2,7
2,1673,4,high,4,1,3,50,9,5,59,3,9
2,1673,4,high,3,0,4,90,8,9,98,3,8
2,1673,4,high,2,0,3,85,4,8,89,2,9
2,1673,4,high,1,1,2,42,0,4,42,1,2
2,1673,4,high,0,1,1,9,0,0,9,0,9
2,1035,4,high,7,1,0,0,0,0,0,0,0
2,1035,4,high,6,1,1,1,0,0,1,1,1
2,1035,4,high,5,1,2,0,0,0,0,2,0
2,1035,4,high,4,0,3,6,1,0,7,3,7
2,1035,4,high,3,0,4,10,1,1,11,3,1
2,1035,4,high,2,1,3,9,3,1,12,2,2
2,1035,4,high,1,1,2,30,2,3,32,1,2
2,1035,4,high,0,1,1,25,0,2,25,0,5
2,1621,4,high,7,1,0,0,0,0,0,0,0
2,1621,4,high,6,1,1,1,1,0,2,1,2
2,1621,4,high,5,1,2,12,4,1,16,2,6
2,1621,4,high,4,0,3,40,2,4,42,3,2
2,1621,4,high,3,0,4,26,1,2,27,3,7
2,1621,4,high,2,1,3,16,0,1,16,2,6
2,1621,4,high,1,1,2,4,0,0,4,1,4
2,1621,4,high,0,1,1,1,0,0,1,0,1
2,2707,4,high,7,1,0,0,0,0,0,0,0
2,2707,4,high,6,1,1,4,3,0,7,1,7
2,2707,4,high,5,0,2,28,5,3,33,2,3
2,2707,4,high,4,0,3,49,3,5,52,3,2
2,2707,4,high,3,1,4,28,9,3,37,3,7
2,2707,4,high,2,0,3,98,0,9,98,2,8
2,2707,4,high,1,1,2,0,4,0,4,1,4
2,2707,4,high,0,1,1,49,0,4,49,0,9
2,3061,4,high,7,1,0,0,0,0,0,0,0
2,3061,4,high,6,1,1,9,0,0,9,1,9
2,3061,4,high,5,1,2,0,3,0,3,2,3
2,3061,4,high,4,0,3,36,0,3,36,3,6
2,3061,4,high,3,0,4,6,3,0,9,3,9
2,3061,4,high,2,0,3,36,1,3,37,2,7
2,3061,4,high,1,1,2,12,0,1,12,1,2
2,3061,4,high,0,1,1,1,0,0,1,0,1
2,2949,4,high,7,1,0,0,0,0,0,0,0
2,2949,4,high,6,1,1,4,4,0,8,1,8
2,2949,4,high,5,0,2,36,10,4,46,2,6
2,2949,4,high,4,0,3,97,12,10,109,3,9
2,2949,4,high,3,0,4,108,18,12,126,3,6
2,2949,4,high,2,0,3,178,8,18,186,2,6
2,2949,4,high,1,1,2,72,8,8,80,1,0
2,2949,4,high,0,1,1,81,0,8,81,0,1
2,2792,4,high,7,1,0,0,0,0,0,0,0
2,2792,4,high,6,1,1,4,3,0,7,1,7
2,2792,4,high,5,0,2,28,9,3,37,2,7
2,2792,4,high,4,1,3,85,14,9,99,3,9
2,2792,4,high,3,0,4,134,11,14,145,3,5
2,2792,4,high,2,1,3,109,3,11,112,2,2
2,2792,4,high,1,1,2,36,0,3,36,1,6
2,2792,4,high,0,1,1,4,0,0,4,0,4
2,1153,4,high,7,1,0,0,0,0,0,0,0
2,1153,4,high,6,1,1,1,0,0,1,1,1
2,1153,4,high,5,1,2,2,1,0,3,2,3
2,1153,4,high,4,0,3,11,1,1,12,3,2
2,1153,4,high,3,0,4,16,3,1,19,3,9
2,1153,4,high,2,1,3,31,3,3,34,2,4
2,1153,4,high,1,1,2,30,0,3,30,1,0
2,1153,4,high,0,1,1,9,0,0,9,0,9
2,1813,4,high,7,1,0,0,0,0,0,0,0
2,1813,4,high,6,1,1,1,2,0,3,1,3
2,1813,4,high,5,1,2,16,6,2,22,2,2
2,1813,4,high,4,0,3,66,2,6,68,3,8
2,1813,4,high,3,0,4,22,4,2,26,3,6
2,1813,4,high,2,0,3,49,0,4,49,2,9
2,1813,4,high,1,1,2,6,0,0,6,1,6
2,1813,4,high,0,1,1,9,0,0,9,0,9
2,3155,4,high,7,1,0,0,0,0,0,0,0
2,3155,4,high,6,1,1,9,0,0,9,1,9
2,3155,4,high,5,0,2,6,3,0,9,2,9
2,3155,4,high,4,0,3,31,4,3,35,3,5
2,3155,4,high,3,0,4,40,4,4,44,3,4
2,3155,4,high,2,0,3,35,5,4,40,2,0
2,3155,4,high,1,1,2,50,2,5,52,1,2
2,3155,4,high,0,1,1,25,0,2,25,0,5
2,3015,4,high,7,1,0,0,0,0,0,0,0
2,3015,4,high,6,1,1,9,0,0,9,1,9
2,3015,4,high,5,1,2,0,0,0,0,2,0
2,3015,4,high,4,0,3,6,3,0,9,3,9
2,3015,4,high,3,0,4,30,0,3,30,3,0
2,3015,4,high,2,1,3,1,1,0,2,2,2
2,3015,4,high,1,1,2,10,2,1,12,1,2
2,3015,4,high,0,1,1,25,0,2,25,0,5
2,2074,4,high,7,1,0,0,0,0,0,0,0
2,2074,4,high,6,1,1,4,0,0,4,1,4
2,2074,4,high,5,0,2,0,3,0,3,2,3
2,2074,4,high,4,0,3,28,2,3,30,3,0
2,2074,4,high,3,0,4,16,5,2,21,3,1
2,2074,4,high,2,0,3,49,5,5,54,2,4
2,2074,4,high,1,1,2,56,1,5,57,1,7
2,2074,4,high,0,1,1,16,0,1,16,0,6
2,2285,4,high,7,1,0,0,0,0,0,0,0
2,2285,4,high,6,1,1,4,1,0,5,1,5
2,2285,4,high,5,0,2,8,4,1,12,2,2
2,2285,4,high,4,0,3,36,6,4,42,3,2
2,2285,4,high,3,0,4,52,9,6,61,3,1
2,2285,4,high,2,1,3,84,8,9,92,2,2
2,2285,4,high,1,1,2,80,2,8,82,1,2
2,2285,4,high,0,1,1,25,0,2,25,0,5
2,2852,4,high,7,1,0,0,0,0,0,0,0
2,2852,4,high,6,1,1,4,4,0,8,1,8
2,2852,4,high,5,0,2,32,9,4,41,2,1
2,2852,4,high,4,0,3,84,9,9,93,3,3
2,2852,4,high,3,0,4,88,5,9,93,3,3
2,2852,4,high,2,0,3,57,2,5,59,2,9
2,2852,4,high,1,1,2,20,0,2,20,1,0
2,2852,4,high,0,1,1,4,0,0,4,0,4
2,1938,4,high,7,1,0,0,0,0,0,0,0
2,1938,4,high,6,1,1,1,2,0,3,1,3
2,1938,4,high,5,1,2,18,9,2,27,2,7
2,1938,4,high,4,0,3,87,8,9,95,3,5
2,1938,4,high,3,0,4,70,15,8,85,3,5
2,1938,4,high,2,0,3,153,5,15,158,2,8
2,1938,4,high,1,1,2,48,6,5,54,1,4
2,1938,4,high,0,1,1,64,0,6,64,0,4
2,3032,4,high,7,1,0,0,0,0,0,0,0
2,3032,4,high,6,1,1,9,0,0,9,1,9
2,3032,4,high,5,0,2,0,1,0,1,2,1
2,3032,4,high,4,0,3,18,1,1,19,3,9
2,3032,4,high,3,0,4,12,1,1,13,3,3
2,3032,4,high,2,0,3,9,1,1,10,2,0
2,3032,4,high,1,1,2,12,0,1,12,1,2
2,3032,4,high,0,1,1,4,0,0,4,0,4
2,1451,4,high,7,1,0,0,0,0,0,0,0
2,1451,4,high,6,1,1,1,1,0,2,1,2
2,1451,4,high,5,0,2,8,3,1,11,2,1
2,1451,4,high,4,0,3,26,4,3,30,3,0
2,1451,4,high,3,0,4,42,3,4,45,3,5
2,1451,4,high,2,0,3,33,1,3,34,2,4
2,1451,4,high,1,1,2,10,0,1,10,1,0
2,1451,4,high,0,1,1,1,0,0,1,0,1
2,2546,4,high,7,1,0,0,0,0,0,0,0
2,2546,4,high,6,1,1,4,2,0,6,1,6
2,2546,4,high,5,1,2,20,4,2,24,2,4
2,2546,4,high,4,0,3,41,7,4,48,3,8
2,2546,4,high,3,0,4,64,8,7,72,3,2
2,2546,4,high,2,0,3,76,5,8,81,2,1
2,2546,4,high,1,1,2,48,3,5,51,1,1
2,2546,4,high,0,1,1,36,0,3,36,0,6
2,2781,4,high,7,1,0,0,0,0,0,0,0
2,2781,4,high,6,1,1,4,3,0,7,1,7
2,2781,4,high,5,0,2,28,9,3,37,2,7
2,2781,4,high,4,0,3,81,12,9,93,3,3
2,2781,4,high,3,0,4,116,7,12,123,3,3
2,2781,4,high,2,0,3,78,1,7,79,2,9
2,2781,4,high,1,0,2,16,0,1,16,1,6
2,2781,4,high,0,1,1,1,0,0,1,0,1
2,2286,4,high,7,1,0,0,0,0,0,0,0
2,2286,4,high,6,1,1,4,1,0,5,1,5
2,2286,4,high,5,0,2,8,4,1,12,2,2
2,2286,4,high,4,0,3,36,6,4,42,3,2
2,2286,4,high,3,0,4,56,9,6,65,3,5
2,2286,4,high,2,1,3,88,9,9,97,2,7
2,2286,4,high,1,1,2,96,3,9,99,1,9
2,2286,4,high,0,1,1,36,0,3,36,0,6
2,2806,4,high,7,1,0,0,0,0,0,0,0
2,2806,4,high,6,0,1,4,3,0,7,1,7
2,2806,4,high,5,0,2,32,6,3,38,2,8
2,2806,4,high,4,0,3,64,3,6,67,3,7
2,2806,4,high,3,1,4,24,9,3,33,3,3
2,2806,4,high,2,0,3,96,0,9,96,2,6
2,2806,4,high,1,1,2,0,3,0,3,1,3
2,2806,4,high,0,1,1,36,0,3,36,0,6
2,1314,4,high,7,1,0,0,0,0,0,0,0
2,1314,4,high,6,1,1,1,0,0,1,1,1
2,1314,4,high,5,1,2,6,1,0,7,2,7
2,1314,4,high,4,0,3,11,1,1,12,3,2
2,1314,4,high,3,0,4,14,2,1,16,3,6
2,1314,4,high,2,0,3,25,0,2,25,2,5
2,1314,4,high,1,1,2,8,1,0,9,1,9
2,1314,4,high,0,1,1,16,0,1,16,0,6
2,1928,4,high,7,1,0,0,0,0,0,0,0
2,1928,4,high,6,1,1,1,2,0,3,1,3
2,1928,4,high,5,1,2,18,9,2,27,2,7
2,1928,4,high,4,0,3,85,6,9,91,3,1
2,1928,4,high,3,0,4,52,15,6,67,3,7
2,1928,4,high,2,0,3,148,3,15,151,2,1
2,1928,4,high,1,1,2,32,6,3,38,1,8
2,1928,4,high,0,1,1,64,0,6,64,0,4
2,2940,4,high,7,1,0,0,0,0,0,0,0
2,2940,4,high,6,1,1,4,4,0,8,1,8
2,2940,4,high,5,1,2,36,10,4,46,2,6
2,2940,4,high,4,0,3,97,7,10,104,3,4
2,2940,4,high,3,0,4,72,1,7,73,3,3
2,2940,4,high,2,1,3,16,0,1,16,2,6
2,2940,4,high,1,1,2,0,0,0,0,1,0
2,2940,4,high,0,1,1,0,0,0,0,0,0
2,2558,4,high,7,1,0,0,0,0,0,0,0
2,2558,4,high,6,1,1,4,2,0,6,1,6
2,2558,4,high,5,0,2,20,5,2,25,2,5
2,2558,4,high,4,0,3,45,9,5,54,3,4
2,2558,4,high,3,0,4,82,11,9,93,3,3
2,2558,4,high,2,0,3,105,8,11,113,2,3
2,2558,4,high,1,1,2,80,6,8,86,1,6
2,2558,4,high,0,1,1,64,0,6,64,0,4
2,1368,4,high,7,1,0,0,0,0,0,0,0
2,1368,4,high,6,1,1,1,0,0,1,1,1
2,1368,4,high,5,1,2,6,2,0,8,2,8
2,1368,4,high,4,0,3,21,6,2,27,3,7
2,1368,4,high,3,0,4,52,9,6,61,3,1
2,1368,4,high,2,0,3,84,10,9,94,2,4
2,1368,4,high,1,1,2,96,6,10,102,1,2
2,1368,4,high,0,1,1,64,0,6,64,0,4
2,1541,4,high,7,1,0,0,0,0,0,0,0
2,1541,4,high,6,1,1,1,1,0,2,1,2
2,1541,4,high,5,1,2,10,3,1,13,2,3
2,1541,4,high,4,0,3,33,4,3,37,3,7
2,1541,4,high,3,0,4,42,2,4,44,3,4
2,1541,4,high,2,1,3,26,0,2,26,2,6
2,1541,4,high,1,1,2,8,0,0,8,1,8
2,1541,4,high,0,1,1,1,0,0,1,0,1
2,1105,4,high,7,1,0,0,0,0,0,0,0
2,1105,4,high,6,1,1,1,0,0,1,1,1
2,1105,4,high,5,1,2,2,0,0,2,2,2
2,1105,4,high,4,1,3,1,1,0,2,3,2
2,1105,4,high,3,0,4,10,1,1,11,3,1
2,1105,4,high,2,1,3,10,0,1,10,2,0
2,1105,4,high,1,1,2,0,2,0,2,1,2
2,1105,4,high,0,1,1,25,0,2,25,0,5
2,2991,4,high,7,1,0,0,0,0,0,0,0
2,2991,4,high,6,1,1,4,4,0,8,1,8
2,2991,4,high,5,0,2,36,13,4,49,2,9
2,2991,4,high,4,1,3,117,17,13,134,3,4
2,2991,4,high,3,0,4,166,10,17,176,3,6
2,2991,4,high,2,0,3,99,1,10,100,2,0
2,2991,4,high,1,1,2,18,0,1,18,1,8
2,2991,4,high,0,1,1,1,0,0,1,0,1
2,2925,4,high,7,1,0,0,0,0,0,0,0
2,2925,4,high,6,1,1,4,4,0,8,1,8
2,2925,4,high,5,0,2,36,9,4,45,2,5
2,2925,4,high,4,0,3,89,6,9,95,3,5
2,2925,4,high,3,1,4,56,9,6,65,3,5
2,2925,4,high,2,0,3,94,2,9,96,2,6
2,2925,4,high,1,1,2,20,2,2,22,1,2
2,2925,4,high,0,1,1,25,0,2,25,0,5
2,2491,4,high,7,1,0,0,0,0,0,0,0
2,2491,4,high,6,1,1,4,2,0,6,1,6
2,2491,4,high,5,0,2,16,6,2,22,2,2
2,2491,4,high,4,0,3,52,8,6,60,3,0
2,2491,4,high,3,1,4,76,9,8,85,3,5
2,2491,4,high,2,1,3,89,1,9,90,2,0
2,2491,4,high,1,1,2,18,0,1,18,1,8
2,2491,4,high,0,1,1,1,0,0,1,0,1
2,1983,4,high,7,1,0,0,0,0,0,0,0
2,1983,4,high,6,1,1,1,2,0,3,1,3
2,1983,4,high,5,1,2,18,11,2,29,2,9
2,1983,4,high,4,0,3,97,16,11,113,3,3
2,1983,4,high,3,1,4,150,12,16,162,3,2
2,1983,4,high,2,1,3,118,4,12,122,2,2
2,1983,4,high,1,1,2,48,0,4,48,1,8
2,1983,4,high,0,1,1,9,0,0,9,0,9
2,1163,4,high,7,1,0,0,0,0,0,0,0
2,1163,4,high,6,1,1,1,0,0,1,1,1
2,1163,4,high,5,1,2,2,1,0,3,2,3
2,1163,4,high,4,0,3,13,2,1,15,3,5
2,1163,4,high,3,0,4,18,4,2,22,3,2
2,1163,4,high,2,0,3,42,3,4,45,2,5
2,1163,4,high,1,1,2,36,0,3,36,1,6
2,1163,4,high,0,1,1,9,0,0,9,0,9
2,2224,4,high,7,1,0,0,0,0,0,0,0
2,2224,4,high,6,0,1,4,0,0,4,1,4
2,2224,4,high,5,0,2,8,1,0,9,2,9
2,2224,4,high,4,0,3,12,2,1,14,3,4
2,2224,4,high,3,0,4,24,2,2,26,3,6
2,2224,4,high,2,0,3,20,1,2,21,2,1
2,2224,4,high,1,1,2,16,1,1,17,1,7
2,2224,4,high,0,1,1,16,0,1,16,0,6
2,2438,4,high,7,1,0,0,0,0,0,0,0
2,2438,4,high,6,1,1,4,1,0,5,1,5
2,2438,4,high,5,1,2,16,3,1,19,2,9
2,2438,4,high,4,1,3,28,6,3,34,3,4
2,2438,4,high,3,0,4,56,7,6,63,3,3
2,2438,4,high,2,0,3,73,5,7,78,2,8
2,2438,4,high,1,1,2,48,6,5,54,1,4
2,2438,4,high,0,1,1,64,0,6,64,0,4
2,2488,4,high,7,1,0,0,0,0,0,0,0
2,2488,4,high,6,1,1,4,2,0,6,1,6
2,2488,4,high,5,0,2,16,5,2,21,2,1
2,2488,4,high,4,0,3,48,11,5,59,3,9
2,2488,4,high,3,0,4,96,14,11,110,3,0
2,2488,4,high,2,0,3,128,13,14,141,2,1
2,2488,4,high,1,1,2,128,6,13,134,1,4
2,2488,4,high,0,1,1,64,0,6,64,0,4
2,2765,4,high,7,1,0,0,0,0,0,0,0
2,2765,4,high,6,1,1,4,3,0,7,1,7
2,2765,4,high,5,0,2,28,8,3,36,2,6
2,2765,4,high,4,0,3,73,11,8,84,3,4
2,2765,4,high,3,0,4,104,11,11,115,3,5
2,2765,4,high,2,0,3,106,6,11,112,2,2
2,2765,4,high,1,1,2,60,2,6,62,1,2
2,2765,4,high,0,1,1,25,0,2,25,0,5
2,2309,4,high,7,1,0,0,0,0,0,0,0
2,2309,4,high,6,1,1,4,1,0,5,1,5
2,2309,4,high,5,0,2,12,1,1,13,2,3
2,2309,4,high,4,0,3,9,4,1,13,3,3
2,2309,4,high,3,0,4,36,5,4,41,3,1
2,2309,4,high,2,0,3,54,0,5,54,2,4
2,2309,4,high,1,1,2,0,8,0,8,1,8
2,2309,4,high,0,1,1,81,0,8,81,0,1
2,2959,4,high,7,1,0,0,0,0,0,0,0
2,2959,4,high,6,1,1,4,4,0,8,1,8
2,2959,4,high,5,1,2,36,11,4,47,2,7
2,2959,4,high,4,0,3,101,14,11,115,3,5
2,2959,4,high,3,0,4,126,19,14,145,3,5
2,2959,4,high,2,0,3,187,9,19,196,2,6
2,2959,4,high,1,1,2,90,8,9,98,1,8
2,2959,4,high,0,1,1,81,0,8,81,0,1
2,1762,4,high,7,1,0,0,0,0,0,0,0
2,1762,4,high,6,1,1,1,2,0,3,1,3
2,1762,4,high,5,1,2,14,7,2,21,2,1
2,1762,4,high,4,0,3,61,9,7,70,3,0
2,1762,4,high,3,0,4,88,6,9,94,3,4
2,1762,4,high,2,0,3,64,2,6,66,2,6
2,1762,4,high,1,1,2,24,0,2,24,1,4
2,1762,4,high,0,1,1,4,0,0,4,0,4
2,1026,4,high,7,1,0,0,0,0,0,0,0
2,1026,4,high,6,1,1,1,0,0,1,1,1
2,1026,4,high,5,1,2,0,0,0,0,2,0
2,1026,4,high,4,1,3,4,1,0,5,3,5
2,1026,4,high,3,0,4,12,0,1,12,3,2
2,1026,4,high,2,1,3,4,2,0,6,2,6
2,1026,4,high,1,0,2,24,3,2,27,1,7
2,1026,4,high,0,1,1,36,0,3,36,0,6
2,1657,4,high,7,1,0,0,0,0,0,0,0
2,1657,4,high,6,1,1,1,1,0,2,1,2
2,1657,4,high,5,1,2,12,5,1,17,2,7
2,1657,4,high,4,0,3,46,8,5,54,3,4
2,1657,4,high,3,0,4,74,11,8,85,3,5
2,1657,4,high,2,0,3,109,7,11,116,2,6
2,1657,4,high,1,1,2,70,4,7,74,1,4
2,1657,4,high,0,1,1,49,0,4,49,0,9
2,1332,4,high,7,1,0,0,0,0,0,0,0
2,1332,4,high,6,1,1,1,0,0,1,1,1
2,1332,4,high,5,1,2,6,1,0,7,2,7
2,1332,4,high,4,0,3,15,2,1,17,3,7
2,1332,4,high,3,0,4,22,2,2,24,3,4
2,1332,4,high,2,0,3,21,1,2,22,2,2
2,1332,4,high,1,1,2,12,0,1,12,1,2
2,1332,4,high,0,1,1,4,0,0,4,0,4
2,1590,4,high,7,1,0,0,0,0,0,0,0
2,1590,4,high,6,1,1,1,1,0,2,1,2
2,1590,4,high,5,0,2,10,5,1,15,2,5
2,1590,4,high,4,0,3,43,9,5,52,3,2
2,1590,4,high,3,1,4,90,8,9,98,3,8
2,1590,4,high,2,1,3,81,0,8,81,2,1
2,1590,4,high,1,1,2,0,0,0,0,1,0
2,1590,4,high,0,1,1,0,0,0,0,0,0
2,1016,4,high,7,1,0,0,0,0,0,0,0
2,1016,4,high,6,1,1,1,0,0,1,1,1
2,1016,4,high,5,1,2,0,0,0,0,2,0
2,1016,4,high,4,0,3,2,1,0,3,3,3
2,1016,4,high,3,0,4,12,0,1,12,3,2
2,1016,4,high,2,0,3,1,1,0,2,2,2
2,1016,4,high,1,1,2,12,3,1,15,1,5
2,1016,4,high,0,1,1,36,0,3,36,0,6
2,2399,4,high,7,1,0,0,0,0,0,0,0
2,2399,4,high,6,1,1,4,1,0,5,1,5
2,2399,4,high,5,0,2,12,5,1,17,2,7
2,2399,4,high,4,0,3,45,10,5,55,3,5
2,2399,4,high,3,0,4,90,15,10,105,3,5
2,2399,4,high,2,1,3,135,17,15,152,2,2
2,2399,4,high,1,1,2,162,8,17,170,1,0
2,2399,4,high,0,1,1,81,0,8,81,0,1
2,1721,4,high,7,1,0,0,0,0,0,0,0
2,1721,4,high,6,0,1,1,1,0,2,1,2
2,1721,4,high,5,1,2,14,5,1,19,2,9
2,1721,4,high,4,0,3,53,3,5,56,3,6
2,1721,4,high,3,0,4,30,1,3,31,3,1
2,1721,4,high,2,0,3,18,0,1,18,2,8
2,1721,4,high,1,1,2,4,0,0,4,1,4
2,1721,4,high,0,1,1,1,0,0,1,0,1
2,1281,4,high,7,1,0,0,0,0,0,0,0
2,1281,4,high,6,1,1,1,0,0,1,1,1
2,1281,4,high,5,0,2,4,2,0,6,2,6
2,1281,4,high,4,0,3,20,4,2,24,3,4
2,1281,4,high,3,0,4,34,6,4,40,3,0
2,1281,4,high,2,0,3,68,1,6,69,2,9
2,1281,4,high,1,1,2,16,0,1,16,1,6
2,1281,4,high,0,1,1,1,0,0,1,0,1
2,3119,4,high,7,1,0,0,0,0,0,0,0
2,3119,4,high,6,1,1,9,0,0,9,1,9
2,3119,4,high,5,1,2,6,1,0,7,2,7
2,3119,4,high,4,0,3,7,5,1,12,3,2
2,3119,4,high,3,1,4,56,2,5,58,3,8
2,3119,4,high,2,0,3,19,2,2,21,2,1
2,3119,4,high,1,1,2,18,8,2,26,1,6
2,3119,4,high,0,1,1,81,0,8,81,0,1
2,2539,4,high,7,1,0,0,0,0,0,0,0
2,2539,4,high,6,1,1,4,2,0,6,1,6
2,2539,4,high,5,1,2,20,4,2,24,2,4
2,2539,4,high,4,0,3,37,7,4,44,3,4
2,2539,4,high,3,0,4,66,10,7,76,3,6
2,2539,4,high,2,0,3,99,6,10,105,2,5
2,2539,4,high,1,1,2,54,8,6,62,1,2
2,2539,4,high,0,1,1,81,0,8,81,0,1
2,1929,4,high,7,1,0,0,0,0,0,0,0
2,1929,4,high,6,1,1,1,2,0,3,1,3
2,1929,4,high,5,0,2,18,9,2,27,2,7
2,1929,4,high,4,1,3,85,7,9,92,3,2
2,1929,4,high,3,0,4,54,17,7,71,3,1
2,1929,4,high,2,0,3,166,4,17,170,2,0
2,1929,4,high,1,1,2,36,8,4,44,1,4
2,1929,4,high,0,1,1,81,0,8,81,0,1
2,1840,4,high,7,1,0,0,0,0,0,0,0
2,1840,4,high,6,1,1,1,2,0,3,1,3
2,1840,4,high,5,0,2,16,7,2,23,2,3
2,1840,4,high,4,0,3,72,6,7,78,3,8
2,1840,4,high,3,0,4,64,1,6,65,3,5
2,1840,4,high,2,1,3,16,0,1,16,2,6
2,1840,4,high,1,1,2,0,0,0,0,1,0
2,1840,4,high,0,1,1,0,0,0,0,0,0
2,1216,4,high,7,1,0,0,0,0,0,0,0
2,1216,4,high,6,1,1,1,0,0,1,1,1
2,1216,4,high,5,1,2,4,0,0,4,2,4
2,1216,4,high,4,0,3,6,1,0,7,3,7
